,category,barcode,brand,title,components,url,description,Рекомендации: для кожи головы и типа волос,Фото банки,тип волос,тип кожи,рекомендация,тип волос,тип кожи,фиксация
,Стайлинг,4673760474570,CinCin,"Гель ""Естественная
и объёмная укладка"" мягкая фиксация","Aqua, polyacrylamide, laureth-7, glycerin, d-panthenol, hydrolyzed wheat protein, sorbitol, pentylene glycol, polyvinylpyrrolidone, aloe barbadensis (aloe vera) leaf gel, butyrospermum parkii (shea butter) oil, argania spinosa oil, persea gratissima (avocado) oil, cocos nucifera (coconut) oil, oryza sativa (rice) germ oil, tocopherol, parfum, benzyl alcohol, ethylhexylglycerin, c13-14 isoparaffin, ci 16255, ci 42900.",https://goldapple.ru/brands/cincin?referer=search_brand&search_term=cincin&p=1,"Гель для укладки кудрявых волос CinCin придаёт форму активным завиткам, не склеивает локоны, при этом не даёт кудрям пушиться и запутываться. Гель придает блеск и мягкость волосам, обеспечивает естественную и объёмную укладку. Обеспечивает очерченные, объемные завитки без эффекта слипшихся волос.

ВАЖНО наносить гель на очень мокрые волосы, после душа, не промакивая полотенцем распределить его по всей длине.

Обязательно прочтите «способ применения» на этикетке, чтобы получить максимальный эффект.

Гель помогает эффективно зафиксировать локоны, разглаживая структуру каждого волоска. Имеет легкую степень фиксации и минимальный каст (корочку).

Сохраняет форму завитка и объём несколько дней.
Имеет жидкую приятную текстуру для удобного распределения по всей длине волос, а так же идеальный премиальный аромат.
Подходит для кудрявого метода КГМ.",,https://pcdn.goldapple.ru/p/p/19000264317/imgmain.jpg,,,,,,
,Шампунь,4673760474556,CinCin,Шампунь интенсивное ощищение для нормальной и склонной к жирности кожи головы,"Aqua, sodium cocoyl isethionate, decyl glucoside, cocamidopropyl betaine, sodium lauroyl sarcosinate, disodium lauryl sulfosuccinate, peg-120 methyl glucose dioleate, glycerin, betaine, sodium chloride, d-panthenol, hydrolyzed keratin, hydrolyzed collagen, hydrolyzed wheat protein, propylene glycol, polyquaternium-7, trehalose, polyquaternium-10, glycol distearate, sodium laureth sulfate, laureth-10, cocamide mea, parfum, benzyl alcohol, ethylhexylglycerin.",https://goldapple.ru/brands/cincin?referer=search_brand&search_term=cincin&p=1,"Профессиональный шампунь CinCin для кудрявых волос обеспечивает полноценный уход, не пересушивает длину волос, при этом эффективно очищает с помощью деликатных бессульфатных ПАВ.

Восстанавливает поврежденные локоны благодаря кератину и коллагену.

Без сульфатов, силиконов и парабенов, максимально натуральный состав.

Кудрявые волосы склонны к сухости, шампунь CinCin деликатно очищает кожу головы при помощи мягких компонентов при этом прекрасно ухаживая за вьющимися волосами.

Питает, придаёт здоровый и ухоженный внешний вид.
Шампунь густой, пенится с 1 - 2 раза, имеет приятный запах. Рекомендуем использовать в паре с бальзамом для кудрявых волос CinCin.",,https://pcdn.goldapple.ru/p/p/19000264320/imgmain.jpg,,,,,,
,Стайлинг,4673760474594,CinCin,"Спрей ""Текстурирование завитка"" и обновление укладки","Aqua, betaine, pentylene glycol, glycerin, d-panthenol, polyvinylpyrrolidone, trehalose, hydrolyzed wheat protein, chamomilla recutita extract, sorbitol, sodium benzoate, peg-40 hydrogenated castor oil, lactic acid, parfum.",https://goldapple.ru/brands/cincin?referer=search_brand&search_term=cincin&p=1,"Спрей-рефреш для кудрявых волос CinCin для текстурирования завитка и обновления укладки.

Спрей питает и увлажняет волосы, обеспечивает очерченные, объемные завитки без эффекта слипшихся волос.
Идеален для применения на 2-3-й день после мытья головы, для востановления и рефреша ваших кудряшек. Не является основным укладывающим средством, которое формирует кудри. Рекомендуем использовать после геля от CinCin.

Без эффекта склеивания и выпрямления.
Помогает справиться с пушением кудрявых волос, имеет приятный аромат.
Несмываемый уход.",,https://pcdn.goldapple.ru/p/p/19000264319/imgmain.jpg,,,,,,
,Бальзам,CIN-072023-COND,CinCin,"Кондиционер ""Увлажнение и питание""
мягкое распутывание волос","Aqua, cetrimonium chloride, cetearyl alcohol, myristyl alcohol, glycerin, pentylene glycol, d-panthenol, cocos nucifera (coconut) oil, persea gratissima (avocado) oil, hydrolyzed wheat protein, aloe barbadensis (aloe vera) leaf gel, butyrospermum parkii (shea butter) oil, isopropyl palmitate, mangifera indica (mango) seed butter, trehalose, tocopherol, aesculus hippocastanum extract, parfum, benzyl alcohol, ethylhexylglycerin.",https://goldapple.ru/brands/cincin?referer=search_brand&search_term=cincin&p=1,"Кондиционер для кудрявых волос CinCin прекрасно питает, увлажняет и восстанавливает волосы, помогает разделить локоны, сделать их послушными, объёмными и уменьшить пушистость. Бальзам бережно распутывает волосы, делая их мягкими, живыми и объёмными.

Кондиционер имеет нежную консистенцию мусса и приятный запах, для большего питания волос средства должно быть достаточное количество. Если оставить бальзам на 20 минут - то он напитает так же, как маска для волос.

Не содержит сульфатов, силиконов и парабенов, максимально натуральный состав и большое количество природных масел в составе, что помогает волосу наполняться влагой.
Идеально подходит для кудрявого метода КГМ. Рекомендуем использовать в паре с шампунем для кудрявых волос CinCin.",,https://pcdn.goldapple.ru/p/p/19000264316/imgmain.jpg,,,,,,
,Бальзам,4600936231613,Svoboda Natural ,"Бальзам-ополаскиватель для жирнных волос ""Свежесть и очищение"" ",,,,,,,,,,,
,Стайлинг,4607002053292,Fratty,"Гель для укладки волос сверхсильной фиксации, 250мл","Aqua, VP/VA Copolymer,Acrylates Palmeth -25 Acrylate Copolymer, PEG -40 Hydrogenated Castor Oil,Hydrolyzed Keratin, Panthenol (провитамин В5), Benzophenone -4, Tetrasodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Parfum, Triethanolamin, Сl 16035.",,"Гель для укладки волос сверхсильной фиксации создан на основе новейшей теплоактивной формулы, что позволяет делать термоукладку, не повреждая волосы. Гель придает вашей прическе желаемую форму и обеспечивает сильную фиксацию, не склеивая и не высушивая волосы. Благодаря провитамину В5 и кератину гель бережно ухаживает за волосами, улучшает и стабилизирует их структуру. В состав геля входят компоненты УФ-фильтра, которые защищают ваши волосы от ультрафиолетовых лучей. Волосы остаются здоровыми, приобретают шелковистый блеск и объем.",,https://natura-vita.net/assets/upload/products/OEWf0eJXc1AqpRgzG2SwV6F3EmufLm2TFgqaK5QggC7GK3aELRQo4gXnjtStXbOCBKww44Uh624clee7.jpg,,,,,,
,Стайлинг,4607002053285,Fratty,"Гель для укладки волос сильной фиксации, 250мл","Aqua, VP/VA Copolymer,Acrylates Palmeth -25 Acrylate Copolymer, PEG -40 Hydrogenated Castor Oil,Hydrolyzed Keratin, Panthenol (провитамин В5), Benzophenone -4, Tetrasodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Parfum, Triethanolamin, Сl 42090, Сl 14720.",,"Гель для укладки волос сильной фиксации создан на основе новейшей теплоактивной формулы, что позволяет делать термоукладку, не повреждая волосы. Гель придает вашей прическе желаемую форму и обеспечивает сильную фиксацию, не склеивая и не высушивая волосы. Благодаря провитамину В5 и кератину гель бережно ухаживает за волосами, улучшает и стабилизирует их структуру. В состав геля входят компоненты УФ-фильтра, которые защищают ваши волосы от ультрафиолетовых лучей. Волосы остаются здоровыми, приобретают шелковистый блеск и объем.",,https://natura-vita.net/assets/upload/products/OZl2MtHRDQ0HPFZHv5mcea6FawRjj0ylnOQgILc9SP0MNAse6XzsJbsjD2ymoP0KztA92NvDkUDgM6fl.jpg,,,,,,
,Стайлинг,4607002053278,Fratty,"Спрей-лосьон для укладки волос сверхсильной фиксации, 240мл","Aqua, VP/VA Copolymer, PEG -40 Hydrogenated Castor Oil, PEG/PPG-20/15 Dimethicone, PPG-20, Dimethicone, Hydrolyzed Keratin (кератин), Panthenol (Провитамин В5), Phenoxyethanol, Ethylhexylglycerin, Tetrasodium EDTA, Citric Acid, Parfum.",,"Спрей-лосьон для укладки волос сверхсильной фиксации создан на основе теплоактивной формулы, что позволяет сделать укладку не повреждая волосы. Провитамин В5 питает и увлажняет волосы. Диметикон-кополиол обеспечивает защиту от воздействия солнца и горячего воздуха фена. Кератин улучшает и стабилизирует структуру волос.",,https://natura-vita.net/assets/upload/products/XrRKzXvoVfGPltIFjR1X5a1hb3qIP7phnMPfmMIc2k7UvC4MGMMTcHUbF4JvlnFYQ6dKetafg4SQqVA1.jpg,,,,,,
,Стайлинг,4607002053261,Fratty,Лосьон-спрей для укладки волос сильной фиксации,"Aqua, VP/VA Copolymer, Panthenol, PEG -40 Hydrogenated Castor Oil, PEG/PPG-18/18 Dimethicone, Parfum, Citric Acid, Tetrasodium EDTA, Phenoxyethanol, Ethylhexylglycerin.",,"Лак для волос сильной фиксации Fratty – безопасный лак на водной основе. В его формулу входит провитамин В5, который проникает в стержень каждого волоса и снабжает его жизненно важными элементами. Волосы становятся крепче, мягче, повышается их гибкость и упругость. Лак для волос отлично защищает Вашу прическу от ветра и влажности, не сушит и не склеивает волосы, легко и полностью удаляется с волос при расчесывании.",,https://natura-vita.net/assets/upload/products/4iIpXIjCuZG94suDzfBz9YDf0TiI25GP5UB0NpDTOYBVPbDaR27COmGHh2TmYr9PT09Feeqe9vYivLij.jpg,,,,,,
,Шампунь,4600936231651,Svoboda Natural,"Шампунь «Защита цвета» с экстрактом шиповника для окрашенных волос,","Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamide DEA, Cocamidopropyl Betaine, Polyquaternium-10, Rosa Canina Fruit Extract (Экстракт шиповника), Hydrolyzed Silk (Протеины шелка), Butyl methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Disodium EDTA, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum, Linalool, Limonene, Citronellol.",,"UVA/UVB фильтры защищают волосы от воздействия УФ-лучей и надолго сохраняют цвет волос.
Протеины шёлка, близкие по своему составу к натуральным протеинам волос, глубоко проникают в поврежденные участки волос, восстанавливают их структуру и предохраняют от ломкости и хрупкости.
Экстракт шиповника, содержащий природный витамин С, каротин и микроэлементы, питает волосы, придает им шелковистость и блеск, а также, обладая выраженным антиоксидантным действием, защищает волосы от вредного воздействия окружающей среды.
Натуральная мицеллярная основа на базе кокосового масла.",,https://natura-vita.net/assets/upload/products/Y2KXVnK5mmevTnOIEFjHrjtbfEu76UUjS4Y0AsHm14O19CLRddezDTNnn8xBYJpc12JcMFyLPZFn39Wr.jpg,,,,,,
,Шампунь,4600936231668,Svoboda Natural ,Шампунь «Свежесть и очищение» с экстрактами мелиссы и крапивы для жирных волос,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamide DEA, Cocamidopropyl Betaine, Polyquaternium-10, Melissa Officinalis Flower/Leaf/Stem Extract (Экстракт мелиссы), Urtica Dioica Leaf Extract (Экстракт крапивы), Laurdimonium Hydroxypropyl Hydrolyzed Wheat Protein (Протеины пшеницы), Disodium EDTA, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum, Limonene, Hexyl Cinnamal.",,"Протеины пшеницы состоят из аминокислот, являющихся важным компонентом структуры волос. Они уплотняют волосы, делают их более сильными, упругими и блестящими.
Комплекс растительных экстрактов мелиссы и крапивы укрепляет корни волос, нормализует функцию сальных желез кожи головы, поддерживая ее природный водно-липидный баланс, придает волосам объем и ощущение свежести.
Натуральная мицеллярная основа на базе кокосового масла.",,https://natura-vita.net/assets/upload/products/X0w1gbZMlk3uHjn3xGcGdiEfd7LGCOMfjw5BVSGeiJvic9KAS70nmXjNutOzKj9P6kUTWF1yesgG3IbI.jpg,,,,,,
,Шампунь,4600936231675,Svoboda Natural ,Шампунь «Комплексный уход» с экстрактами женьшеня и зеленого чая для всех типов волос,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamide DEA, Cocamidopropyl Betaine, Polyquaternium-10, Panax Ginseng Root Extract (Экстракт женьшеня), Camellia Sinensis Leaf Extract (Экстракт зеленого чая), Panthenol (Провитамин В5), Disodium EDTA, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum, Hexyl Cinnamal, Linalool, Limonene.",,"Уникальный экстракт женьшеня оказывает укрепляющее и тонизирующее действие на волосы и кожу головы, оздоравливает их.
Экстракт зеленого чая, содержащий витамины, аминокислоты, макро- и микроэлементы, питает волосы по всей длине, придает им гладкость и блеск.
Провитамин В5 способствует восстановлению структуры волос, делает их более плотными, упругими и сильными.
Натуральная мицеллярная основа на базе кокосового масла.",,https://natura-vita.net/assets/upload/products/boz3v4NchjOwXQ6WeCwHDqA2VqrQGWRFQx1SmF9xvGGrH9jS9azH5kwO0vKzbbDJsgzfQe7YBKfS3W4D.jpg,,,,,,
,Шампунь,4600936231699,Svoboda Natural ,Шампунь «Лаванда» с экстрактом лаванды для ломких и поврежденных волос,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamide DEA, Cocamidopropyl Betaine, Polyquaternium-10, Lavandula Angustifolia (Lavender) Flower Extract (Экстракт лаванды), Disodium EDTA, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum.",,"Лаванда широко известна своим целебным действием. Экстракт из ее цветков обладает совокупностью ценных свойств: тонизирует кожу головы, укрепляет ломкие и поврежденные волосы.
Нежный лавандовый аромат помогает расслабиться и погрузиться в атмосферу гармонии и покоя.
Натуральная мицеллярная основа на базе кокосового масла.",,https://natura-vita.net/assets/upload/products/dPt6WiVuPVOHmF6U6SHqmWBIFEMWy2Wv5zTN9h7FgXSuvxCY5QX0ZVsohBgrtKjaIHkGGXTWcLxuCgel.jpg,,,,,,
,Бальзам,4600936231620,Svoboda Natural,Бальзам-ополаскиватель «Комплексный уход» с экстрактами женьшеня и зеленого чая для всех типов волос,"Aqua, Cetearyl Alcohol, Lauryl Glucoside, Cetrimonium Chloride, Quaternium-80, Isopropyl Palmitate, Panax Ginseng Root Extract (Экстракт женьшеня), Camellia Sinensis Leaf Extract (Экстракт зеленого чая), Panthenol (Провитамин В5), Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Citric Acid, Parfum, Hexyl Cinnamal, Linalool, Limonene.",,"Уникальный экстракт женьшеня оказывает укрепляющее и тонизирующее действие на волосы и кожу головы, оздоравливает их.
Экстракт зеленого чая, содержащий витамины, аминокислоты, макро- и микроэлементы, питает волосы по всей длине, придает им гладкость и блеск.
Провитамин В5 способствует восстановлению структуры волос, делает их более плотными, упругими и сильными.
Натуральная мицеллярная основа на базе кокосового масла.",,https://natura-vita.net/assets/upload/products/bH9jTqLlfBn9OFacIK2wU83WmzNI4QHdpdIEgQJIpIcW9tzCg304cnTCKdgtxKXee1CkYgl58sRasf9c.jpg,,,,,,
,Бальзам,4600936231637,Svoboda Natural,Бальзам-ополаскиватель «Увлажняющий» с экстрактами василька и календулы для сухих волос,"Aqua, Cetearyl Alcohol, Lauryl Glucoside, Cetrimonium Chloride, Amodimethicone, Trideceth-12, Isopropyl Palmitate, Propylene Glycol, Centaurea Cyanus Flower Extract, Calendula Officinalis Flower Extract, Panthenol, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Citric Acid, Parfum.",,"Предназначен для дополнительного ухода за волосами.

Пантенол восстанавливает и защищает структуру волос от корней до самых кончиков.

Комплекс экстрактов из цветков василька и календулы лекарственной активизирует рост волос, препятствует их ломкости, а также оказывает противовоспалительное и успокаивающее действие на кожу головы.

Восстановление структуры волос и защита от ломкости.",,https://natura-vita.net/assets/upload/products/FKs95iVbX2lzi70ihsaaFTUlVgwBGV90xocXxFq5VG1pU6B9u1fa9PmpAVUbYsfMWZSeTh4kCse5pgEu.jpg,,,,,,
,Бальзам,4600936231644,Svoboda Natural,Бальзам-ополаскиватель «Лаванда» с экстрактом лаванды для ломких и поврежденных волос,"Aqua, Cetearyl Alcohol, Lauryl Glucoside, Cetrimonium Chloride, Isopropyl Palmitate, Quaternium-80, Lavandula Angustifolia (Lavender) Flower Extract, Propylene Glycol, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Citric Acid, Parfum.",,"Лаванда широко известна своим целебным действием. Экстракт из ее цветков обладает совокупностью ценных свойств: тонизирует кожу головы, укрепляет ломкие и поврежденные волосы. 
Нежный лавандовый аромат помогает расслабиться и погрузиться в атмосферу гармонии и покоя.",,https://www.svobodako.ru/uploads/webp/product/400/418/1182674_1_balzam_lavanda_160h140_4600936231644_viz-1_2022-09-19_14-59-58.webp,,,,,,
,Шампунь,4600936231682,Svoboda Natural,Шампунь «Увлажняющий» с экстрактами василька и календулы для сухих волос,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamide DEA, Cocamidopropyl Betaine, Polyquaternium-10, Centaurea Cyanus Flower Extract (Экстракт василька), Calendula Officinalis Flower Extract (Экстракт календулы), Panthenol (Провитамин В5), Disodium EDTA, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum.",,"Комплекс экстрактов из цветков василька и календулы лекарственной активизирует рост волос, препятствует их ломкости, а также оказывает противовоспалительное и успокаивающее действие на кожу головы.
Пантенол глубоко проникает внутрь волос, восстанавливает и защищает их структуру изнутри от корней до самых кончиков.
Натуральная мицеллярная основа на базе кокосового масла.",,https://natura-vita.net/assets/upload/products/DiuYMvICJjgkaunHQ12CcvO4uaCFb12sDuqIQb1jazuVrwk8WuEJNV52EI5pwfycPNuyaYGHNbW0gw1b.jpg,,,,,,
,Бальзам,4600936231606,Svoboda Natural,Бальзам-ополаскиватель «Защита цвета» с экстрактом шиповника для окрашенных волос,"Aqua, Cetearyl Alcohol, Lauryl Glucoside, Cetrimonium Chloride, Amodimethicone, Trideceth-12, Isopropyl Palmitate, Rosa Canina Fruit Extract (Экстракт шиповника), Hydrolyzed Silk (Протеины шелка), Butyl methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Citric Acid, Parfum, Linalool, Limonene.",,"UVA/UVB фильтры защищают волосы от воздействия УФ-лучей и надолго сохраняют цвет волос.
Протеины шелка, близкие по своему составу к натуральным протеинам волос, глубоко проникают в поврежденные участки волос, восстанавливают их структуру и предохраняют от ломкости и хрупкости.
Экстракт шиповника, содержащий природный витамин С, каротин и микроэлементы, питает волосы, придает им шелковистость и блеск, а также, обладая выраженным антиоксидантным действием, защищает волосы от вредного воздействия окружающей среды.",,https://natura-vita.net/assets/upload/products/qb445BGhcxEwTfGtwUCecTdm1BA807YmFRcbmYYhvTYveYmmyOpaRPOhBiWRT8c648lqowNI4t04m0Q9.jpg,,,,,,
,Стайлинг,4812547000476,BIO WORLD,Мусс-объем для укладки волос Secret Life Эластичные локоны 165мл,"Aqua, PVP, Cocamidopropyl Betaine, Hydroxypropyltrimonium Hydrolyzed Corn Starch, Avocado Oil Glycereth-8 Esters, Disodium Cocoamphodiacetate, Betaine, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Ethylhexylglycerin, Parfum, Trideceth-9, Disodium EDTA, Sodium Chloride, Citric Acid.",,"ПРИРУЧИ СВОИ ЛОКОНЫ!
Легкий моделирующий мусс-объем разработан для создания идеальных эластичных локонов. Он обеспечивает сильную фиксацию, не склеивает и не утяжеляет их. Волосы становятся мягкими и послушными, сохраняя желаемую форму.
Масло авокадо благодаря высокой скорости впитывания, восстанавливает сухие и ломкие пряди, оздоравливает структуру волоса, уплотняет, придает блеск и шелковистость.
Бетаин мягко обволакивает и укрепляет волос по всей длине. Эффективно борется с сухостью и ломкостью, закрывает чешуйки, предупреждает спутывание и электризацию.",,https://www.letu.ru/common/img/marketplace/2023/09/813f3594-77d4-42fe-a816-aab29b9d219f.jpg,,,,,,
,Шампунь,,Так и Ходи,Шампунь «Так и ходи» для кудрявых волос  500 мл.,"Aqua, cocamidopropyl betaine, sodium cocoyl isethionate, caprylyl capryl glucoside, layryl glucoside, coco glucoside, glycerin, aroma, sea salt, potassium sorbate, sodium benzoate, guar hydroxypropyltrimonium chloride, elettaria cardamomum seed oil.",,"Хорошо промывает за счёт сочетания нескольких мягких ПАВов, не пересушивает кудри и кожу головы даже в жёсткой воде, а эфирное масло кардамона пробуждает надежды и успокаивает. Не содержит сульфатов. Шампунь подойдет для всех типов кожи головы.",,https://optim.tildacdn.com/tild3436-3462-4865-b437-353662333935/-/format/webp/__.png,,,,,,
,Шампунь,,Так и Ходи,Крем-шампунь «Так и ходи» для мытья кудрявой головы 250 мл,"Aqua, cetearyl alcohol, glyceryl stearate se, sodium cocoyl apple amino acids, cocamidopropyl betaine, cocos nucifera (coconut) oil, glycerin, layryl glucoside, prunus amygdalus dulcis (sweet almond) oil, arctium lappa (burdock) oil, cetearyl alcohol (and) behentrimonium methosulfate, coconut water, hydrolyzed wheat protein, guar hydroxypropyltrimonium chloride, aroma, sodium benzoate, potassium sorbate, citric acid.",,"Крем-шампунь для ковошинга — бережного способа мытья головы, для которого используется кондиционер или шампунь с небольшим содержанием ПАВов. Крем-шампунь имеет кремовую текстуру, хорошо подходит для сухой и чувствительной кожи головы. Особенность продукта: он почти не мылится.

Особенно актуальным будет для окрашенных, химически поврежденных, очень пористых и сухих волос, однако в случае дискомфорта на коже головы после использования крема-шампуня советуем заменить его на шампунь с более высокой промывающей способностью.",,https://optim.tildacdn.com/tild3036-3139-4266-b865-313434666464/-/format/webp/-.png,,,,,,
,Шампунь,,Так и Ходи / Organic Kitchen,"Шампунь поп-корн для кудрявых волос от Organic Kitchen, 270 мл","Aqua, Decyl Glucoside, Aloe Barbadensis Leaf Juice(органический гель алоэ вера), Coco-Glucoside, Lauryl Glucoside,Glycerin, Xanthan Gum, Glyceryl Oleate, Saccharide Isomerate, Sucrose( органический экстракт сахарного тростника), Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Parfum, Dehydroacetic Acid, Citric Acid, Sodium Citrate.",,"Мягкий бессульфатный шампунь с ароматом попкорна создан специально для людей с волнистыми и кудрявыми волосами, которые любят объём, но опасаются, что обычный сульфатный шампунь высушит им волосы. Мы соединили несколько мягких ПАВ, которые тщательно очищают кожу головы и создают хороший прикорневой объём, который держится несколько дней.",,https://static.tildacdn.com/tild3264-3936-4631-b836-343164613765/_.png,,,,,,
,Бальзам,,Так и Ходи,"Нежирный кондиционер «Так и ходи» с запахом растаявшего пломбира (с протеинами), 250 мл","Aqua, cetearyl alcohol, caprylic/capric triglyceride, cetearyl alcohol (and) behentrimonium methosulfate, glycerin, layryl glucoside, vitis vinifera (grape) seed oil, olea europaea (olive) fruit oil, tocopheryl acetate, hydrolyzed wheat protein, xanthan gum, brassica oleracea italica (broccoli) seed oil, potassium sorbate, sodium benzoate, citric acid, aroma.",,"Для низкопористых и среднепористых тонких и нормальных волн и кудрей, для окрашенных волос.

В кудрявом методе кондиционеру отводится особая роль — он должен распутывать волосы во время мытья, заменяя расчёску, и увлажнять до состояния «водорослей» — чтобы волосы разбухали и выскальзывали из рук. Наш кондиционер-бестселлер отлично справляется с этой задачей. 

Если вы откажетесь от расчёски и будете распутывать волосы с помощью нежирного кондиционера «Так и ходи», вы увидите, что кончики будут более сохранные — длину станет отрастить проще. Особенно это касается тех, кто регулярно осветляет\окрашивает волосы. ",,https://optim.tildacdn.com/tild6366-3137-4130-b563-613736636563/-/format/webp/_.png,,,,,,
,Бальзам,,Так и Ходи,"Жирный кондиционер «Так и ходи» с запахом хлопкового мёда, 250 мл","Aqua, glycerin, cetearyl alcohol, cetearyl alcohol (and) behentrimonium methosulfate, cocos nucifera (coconut) oil, butyrospermum parkii (shea) oil, persea gratissima (avocado) oil, prunus amygdalus dulcis (sweet almond) oil, avena sativa (oat) leaf/stalk extract and saccharomyces ferment lysate filtrate, layryl glucoside, guar hydroxypropyltrimonium chloride, potassium sorbate, sodium benzoate, citric acid, aroma.",,"Для низкопористых толстых волнистых волос, для осветлённых толстых волн, для пористых и кудрей и афро.

Этот кондиционер — наша гордость: до сих пор на российском рынке не было кондиционера такой жирности, чтобы он мог удовлетворить потребности в увлажнении самых жаждущих волос — густых суперкудрей и афро. Оно и понятно: российские производители считают, что людей в России с таким типом волос как бы нет. Но мы есть!

Также этот кондиционер можно использовать для кудрявых волос в состоянии SOS: после кератинового выпрямления или осветления.",,https://optim.tildacdn.com/tild6665-6264-4537-b434-306635643234/-/format/webp/_.png,,,,,,
,Бальзам,,Так и Ходи,"Несмываемый кондиционер «Так и ходи» с запахом цветущего хлопка, 250 мл","Aqua, cetearyl alcohol (and) behentrimonium methosulfate, glycerin, guar hydroxypropyltrimonium chloride, oryza sativa (rice) extract (and) saccharomyces ferment lysate filtrate (and) citric acid (and) sodium benzoate (and) potassium sorbate, panthenol, sodium benzoate, potassium sorbate, lactic acid, parfum.",,"Для окрашенных и осветлённых волн и кудрей, для пористых кудрей и афро.

Мы все привыкли к тому, что на кожу лица принято наносить какой-нибудь крем, чтобы в ней сохранялась влага и она была меньше подвержена агрессивному воздействию окружающей среды. Несмываемый кондиционер — такой же влагоудерживающий слой для волос, склонных к сухости, как крем для лица. 

Он нужен не всем, а только пористым и очень пористым кудрям, которые пушатся, а также волосам после биозавивки, окрашивания или осветления. ",,https://optim.tildacdn.com/tild3862-6137-4161-a231-363837653735/-/format/webp/__.png,,,,,,
,Стайлинг,,Так и Ходи,"Пена «Так и ходи» для бомбического объёма, 150 мл","Aqua, Aloe Barbadensis Leaf Juice, Сocamidopropyl Betaine, Saponaria Officinalis Root Extract, Maltodextrin, Hydrolyzed Wheat Protein, Aroma, Arginine, Oryza Sativa (Rice) Seed Extract (and) Saсcharomyces Ferment Lysate Filtrate, Panthenol, Citric Acid, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate.",,Пена для бомбического объёма с ароматом тирамису. Протеины в составе подкрутят завиток и сделают укладку объемной. Пена подойдет для любого типа кудрей и волн. Можно использовать соло или в сочетании с вашим любимым стайлингом.,,https://optim.tildacdn.com/tild3630-3235-4464-b637-613864646239/-/format/webp/photo.png,,,,,,
,Стайлинг,,Так и Ходи,"Стайлинг-крем «Так и ходи» для ленивой укладки кудрей, 150 мл","aqua, lavandula angustifolia (lavender) flower water, sucrose, 1,2-propylene glycol, cetearyl alcohol, behentrimonium methosulfate, aloe barbadensis leaf juice, caprylic/capric triglyceride, pectin, soy lecithin, guar hydroxypropyltrimonium chloride, aroma, oryza sativa (rice) bran oil, hydrolyzed wheat protein, benzyl alcohol, ethylhexylglycerin, panthenol, tocopherol acetate, rosmarinus officinalis (rosemary) leaf extract, brassica oleracea italica (broccoli) seed oil, burdock (arctium lappa) root infused oil, persea gratissima (avocado) oil, hydrolyzed rice protein, hydrolyzed hemp seed extract, sodium hydroxide, citric acid, sodium benzoate, potassium sorbate.",,"Новый стайлинг-крем «Так и ходи» для тех, кто не любит тратить время на укладку. 

Самый частый запрос, который мы слышали от вас, кудрявые люди, в 2023 году: «А можно, чтобы хоп — и сразу красиво?» — Можно!

Мы в «Так и ходи» немножко поколдовали и сделали стайлинг-крем для ленивой укладки: он быстро сохнет, не требует несмываемых кондиционеров и праймеров, его можно использовать как утром для рефреша, так и сразу после мытья.

Наш волшебный стайлинг-крем собирает пух, подкручивает пряди, добавляет блеска. Мы подумали, что в нашей жизни и так достаточно трудностей и сложностей. Пускай хотя бы в чём-то вам будет проще в Новом году.

Подходит для всех типов вьющихся волос, натуральных и после биозавивки. Пористым для объемных укладок, среднепористым – для блестящих, а низкопористым в сочетании со стайлингом посильнее – для увлажнённых!
Создано по всем канонам «кудрявого метода». Без сульфатов, силиконов и водонерастворимых ингредиентов.",,https://optim.tildacdn.com/tild3566-6535-4262-b633-646466323665/-/format/webp/22.png,,,,,,
